KD2 vs codex-rust-v0.143.0 full semantic file inventory
Base: C:\Users\kuh\Desktop\codex-rust-v0.143.0\codex-rs
KD2:  C:\Users\kuh\Desktop\codexKD2\codex-rs
Source TSV: C:\Users\kuh\Desktop\kd4\kd2_vs_0_143_semantic_inventory.tsv
Columns: status | top | ext | base_bytes | kd2_bytes | rel
same | prompts | .toml | 564 | 564 | prompts\Cargo.toml
same | prompts | .rs | 191 | 191 | prompts\src\apply_patch.rs
same | prompts | .rs | 176 | 176 | prompts\src\compact.rs
same | prompts | .rs | 4260 | 4260 | prompts\src\goals_tests.rs
same | prompts | .rs | 4046 | 4046 | prompts\src\goals.rs
same | prompts | .rs | 274 | 274 | prompts\src\realtime.rs
same | prompts | .md | 426 | 426 | prompts\templates\compact\prompt.md
same | prompts | .md | 399 | 399 | prompts\templates\compact\summary_prefix.md
same | prompts | .md | 640 | 640 | prompts\templates\goals\budget_limit.md
same | prompts | .md | 652 | 652 | prompts\templates\goals\objective_updated.md
same | prompts | .md | 120 | 120 | prompts\templates\permissions\approval_policy\never.md
same | prompts | .md | 1725 | 1725 | prompts\templates\permissions\approval_policy\on_request_rule_request_permission.md
same | prompts | .md | 3661 | 3661 | prompts\templates\permissions\approval_policy\on_request.md
same | prompts | .md | 247 | 247 | prompts\templates\permissions\approval_policy\unless_trusted.md
same | prompts | .md | 199 | 199 | prompts\templates\permissions\sandbox_mode\danger_full_access.md
same | prompts | .md | 175 | 175 | prompts\templates\permissions\sandbox_mode\read_only.md
same | prompts | .md | 279 | 279 | prompts\templates\permissions\sandbox_mode\workspace_write.md
same | prompts | .md | 223 | 223 | prompts\templates\realtime\realtime_end.md
same | prompts | .md | 796 | 796 | prompts\templates\realtime\realtime_start.md
same | prompts | .xml | 264 | 264 | prompts\templates\review\exit_interrupted.xml
same | prompts | .md | 6438 | 6438 | prompts\templates\review\rubric.md
same | protocol | .bazel | 169 | 169 | protocol\BUILD.bazel
same | protocol | .toml | 1971 | 1971 | protocol\Cargo.toml
same | protocol | .md | 442 | 442 | protocol\README.md
same | protocol | .rs | 6573 | 6573 | protocol\src\agent_path.rs
same | protocol | .rs | 2541 | 2541 | protocol\src\exec_output_tests.rs
same | protocol | .rs | 6616 | 6616 | protocol\src\exec_output.rs
same | protocol | .rs | 1033 | 1033 | protocol\src\mcp_approval_meta.rs
same | protocol | .rs | 11511 | 11511 | protocol\src\mcp.rs
same | protocol | .rs | 735 | 735 | protocol\src\network_policy.rs
same | protocol | .rs | 3753 | 3753 | protocol\src\num_format.rs
same | protocol | .rs | 846 | 846 | protocol\src\parse_command.rs
same | protocol | .rs | 123938 | 123938 | protocol\src\permissions.rs
same | protocol | .rs | 3154 | 3154 | protocol\src\request_permissions.rs
same | protocol | .rs | 7932 | 7932 | protocol\src\shell_environment.rs
same | realtime-webrtc | .bazel | 221 | 221 | realtime-webrtc\BUILD.bazel
same | realtime-webrtc | .rs | 7807 | 7807 | realtime-webrtc\src\native.rs
same | response-debug-context | .bazel | 147 | 147 | response-debug-context\BUILD.bazel
same | response-debug-context | .toml | 432 | 432 | response-debug-context\Cargo.toml
same | response-debug-context | .rs | 6211 | 6211 | response-debug-context\src\lib.rs
same | responses-api-proxy | .bazel | 141 | 141 | responses-api-proxy\BUILD.bazel
same | responses-api-proxy | .toml | 778 | 778 | responses-api-proxy\Cargo.toml
same | responses-api-proxy | .js | 2250 | 2250 | responses-api-proxy\npm\bin\codex-responses-api-proxy.js
same | responses-api-proxy | .json | 608 | 608 | responses-api-proxy\npm\package.json
same | responses-api-proxy | .md | 593 | 593 | responses-api-proxy\npm\README.md
same | responses-api-proxy | .md | 6549 | 6549 | responses-api-proxy\README.md
same | responses-api-proxy | .rs | 11527 | 11527 | responses-api-proxy\src\dump.rs
same | responses-api-proxy | .rs | 8659 | 8659 | responses-api-proxy\src\lib.rs
same | responses-api-proxy | .rs | 298 | 298 | responses-api-proxy\src\main.rs
same | responses-api-proxy | .rs | 10349 | 10349 | responses-api-proxy\src\read_api_key.rs
same | rmcp-client | .bazel | 187 | 187 | rmcp-client\BUILD.bazel
same | rmcp-client | .rs | 5029 | 5029 | rmcp-client\src\bin\rmcp_test_server.rs
same | rmcp-client | .rs | 1797 | 1797 | rmcp-client\src\executor_process_transport_tests.rs
same | rmcp-client | .rs | 14846 | 14846 | rmcp-client\src\executor_process_transport.rs
same | rmcp-client | .rs | 3901 | 3901 | rmcp-client\src\http_client_adapter\www_authenticate_tests.rs
same | rmcp-client | .rs | 7567 | 7567 | rmcp-client\src\http_client_adapter\www_authenticate.rs
same | rmcp-client | .rs | 534 | 534 | rmcp-client\src\in_process_transport.rs
same | rmcp-client | .rs | 4235 | 4235 | rmcp-client\src\logging_client_handler.rs
same | rmcp-client | .rs | 47533 | 47533 | rmcp-client\src\oauth.rs
same | rmcp-client | .rs | 8595 | 8595 | rmcp-client\src\program_resolver.rs
same | rmcp-client | .rs | 2710 | 2710 | rmcp-client\src\streamable_http_retry_tests.rs
same | rmcp-client | .rs | 9250 | 9250 | rmcp-client\src\streamable_http_retry.rs
same | rmcp-client | .rs | 9753 | 9753 | rmcp-client\src\utils.rs
same | rmcp-client | .rs | 5652 | 5652 | rmcp-client\tests\process_group_cleanup.rs
same | rmcp-client | .rs | 4457 | 4457 | rmcp-client\tests\resources.rs
same | rmcp-client | .rs | 13679 | 13679 | rmcp-client\tests\streamable_http_recovery.rs
same | rmcp-client | .rs | 1700 | 1700 | rmcp-client\tests\streamable_http_remote.rs
same | rollout-trace | .bazel | 129 | 129 | rollout-trace\BUILD.bazel
same | rollout-trace | .toml | 620 | 620 | rollout-trace\Cargo.toml
same | rollout-trace | .rs | 1743 | 1743 | rollout-trace\src\bundle.rs
same | rollout-trace | .rs | 6366 | 6366 | rollout-trace\src\code_cell.rs
same | rollout-trace | .rs | 9610 | 9610 | rollout-trace\src\compaction.rs
same | rollout-trace | .rs | 3373 | 3373 | rollout-trace\src\lib.rs
same | rollout-trace | .rs | 3242 | 3242 | rollout-trace\src\mcp.rs
same | rollout-trace | .rs | 7062 | 7062 | rollout-trace\src\model\conversation.rs
same | rollout-trace | .rs | 12946 | 12946 | rollout-trace\src\model\runtime.rs
same | rollout-trace | .rs | 4112 | 4112 | rollout-trace\src\model\session.rs
same | rollout-trace | .rs | 1931 | 1931 | rollout-trace\src\payload.rs
same | rollout-trace | .rs | 11562 | 11562 | rollout-trace\src\raw_event.rs
same | rollout-trace | .rs | 15251 | 15251 | rollout-trace\src\reducer\code_cell_tests.rs
same | rollout-trace | .rs | 27991 | 27991 | rollout-trace\src\reducer\code_cell.rs
same | rollout-trace | .rs | 6845 | 6845 | rollout-trace\src\reducer\compaction.rs
same | rollout-trace | .rs | 26459 | 26459 | rollout-trace\src\reducer\conversation.rs
same | rollout-trace | .rs | 5375 | 5375 | rollout-trace\src\reducer\inference_tests.rs
same | rollout-trace | .rs | 8996 | 8996 | rollout-trace\src\reducer\inference.rs
same | rollout-trace | .rs | 6140 | 6140 | rollout-trace\src\reducer\test_support.rs
same | rollout-trace | .rs | 9213 | 9213 | rollout-trace\src\reducer\thread.rs
same | rollout-trace | .rs | 20147 | 20147 | rollout-trace\src\reducer\tool.rs
same | rollout-trace | .rs | 20338 | 20338 | rollout-trace\src\reducer\tool\terminal_tests.rs
same | rollout-trace | .rs | 21902 | 21902 | rollout-trace\src\reducer\tool\terminal.rs
same | rollout-trace | .rs | 7876 | 7876 | rollout-trace\src\thread_tests.rs
same | rollout-trace | .rs | 19684 | 19684 | rollout-trace\src\thread.rs
same | rollout-trace | .rs | 15022 | 15022 | rollout-trace\src\tool_dispatch.rs
same | rollout-trace | .rs | 9445 | 9445 | rollout-trace\src\writer.rs
same | rollout | .bazel | 117 | 117 | rollout\BUILD.bazel
same | rollout | .rs | 2278 | 2278 | rollout\src\config.rs
same | rollout | .rs | 9576 | 9576 | rollout\src\session_index.rs
same | rollout | .rs | 1171 | 1171 | rollout\src\sqlite_metrics.rs
same | rust-toolchain.toml | .toml | 78 | 78 | rust-toolchain.toml
same | rustfmt.toml | .toml | 164 | 164 | rustfmt.toml
same | sandboxing | .bazel | 295 | 295 | sandboxing\BUILD.bazel
same | sandboxing | .rs | 6505 | 6505 | sandboxing\src\bwrap_tests.rs
same | sandboxing | .rs | 6734 | 6734 | sandboxing\src\bwrap.rs
same | sandboxing | .rs | 2594 | 2594 | sandboxing\src\landlock_tests.rs
same | sandboxing | .rs | 31356 | 31356 | sandboxing\src\policy_transforms_tests.rs
same | sandboxing | .rs | 19625 | 19625 | sandboxing\src\policy_transforms.rs
same | sandboxing | .sbpl | 7755 | 7755 | sandboxing\src\restricted_read_only_platform_defaults.sbpl
same | sandboxing | .sbpl | 4075 | 4075 | sandboxing\src\seatbelt_base_policy.sbpl
same | sandboxing | .sbpl | 1145 | 1145 | sandboxing\src\seatbelt_network_policy.sbpl
same | scripts | .ps1 | 9577 | 9577 | scripts\setup-windows.ps1
same | secrets | .bazel | 117 | 117 | secrets\BUILD.bazel
same | secrets | .toml | 677 | 677 | secrets\Cargo.toml
same | secrets | .rs | 7719 | 7719 | secrets\src\lib.rs
same | secrets | .rs | 16998 | 16998 | secrets\src\local.rs
same | secrets | .rs | 1556 | 1556 | secrets\src\sanitizer.rs
same | shell-command | .bazel | 194 | 194 | shell-command\BUILD.bazel
same | shell-command | .rs | 19935 | 19935 | shell-command\src\bash.rs
same | shell-command | .rs | 11189 | 11189 | shell-command\src\shell_detect.rs
same | shell-escalation | .bazel | 135 | 135 | shell-escalation\BUILD.bazel
same | shell-escalation | .toml | 976 | 976 | shell-escalation\Cargo.toml
same | shell-escalation | .patch | 998 | 998 | shell-escalation\patches\zsh-exec-wrapper.patch
same | shell-escalation | .rs | 202 | 202 | shell-escalation\src\bin\main_execve_wrapper.rs
same | shell-escalation | .rs | 876 | 876 | shell-escalation\src\lib.rs
same | shell-escalation | .rs | 5300 | 5300 | shell-escalation\src\unix\escalate_client.rs
same | shell-escalation | .rs | 2659 | 2659 | shell-escalation\src\unix\escalate_protocol.rs
same | shell-escalation | .rs | 40298 | 40298 | shell-escalation\src\unix\escalate_server.rs
same | shell-escalation | .rs | 582 | 582 | shell-escalation\src\unix\escalation_policy.rs
same | shell-escalation | .rs | 672 | 672 | shell-escalation\src\unix\execve_wrapper.rs
same | shell-escalation | .rs | 3105 | 3105 | shell-escalation\src\unix\mod.rs
same | shell-escalation | .rs | 18252 | 18252 | shell-escalation\src\unix\socket.rs
same | shell-escalation | .rs | 6884 | 6884 | shell-escalation\src\unix\stopwatch.rs
same | skills | .bazel | 307 | 307 | skills\BUILD.bazel
same | skills | .rs | 598 | 598 | skills\build.rs
same | skills | .toml | 350 | 350 | skills\Cargo.toml
same | skills | .yaml | 275 | 275 | skills\src\assets\samples\imagegen\agents\openai.yaml
same | skills | .svg | 2889 | 2889 | skills\src\assets\samples\imagegen\assets\imagegen-small.svg
same | skills | .png | 1711 | 1711 | skills\src\assets\samples\imagegen\assets\imagegen.png
same | skills | .txt | 10776 | 10776 | skills\src\assets\samples\imagegen\LICENSE.txt
same | skills | .md | 10188 | 10188 | skills\src\assets\samples\imagegen\references\cli.md
same | skills | .md | 1779 | 1779 | skills\src\assets\samples\imagegen\references\codex-network.md
same | skills | .md | 6079 | 6079 | skills\src\assets\samples\imagegen\references\image-api.md
same | skills | .md | 9896 | 9896 | skills\src\assets\samples\imagegen\references\prompting.md
same | skills | .md | 19239 | 19239 | skills\src\assets\samples\imagegen\references\sample-prompts.md
same | skills | .py | 34271 | 34271 | skills\src\assets\samples\imagegen\scripts\image_gen.py
same | skills | .py | 13836 | 13836 | skills\src\assets\samples\imagegen\scripts\remove_chroma_key.py
same | skills | .md | 24003 | 24003 | skills\src\assets\samples\imagegen\SKILL.md
same | skills | .yaml | 598 | 598 | skills\src\assets\samples\openai-docs\agents\openai.yaml
same | skills | .svg | 1091 | 1091 | skills\src\assets\samples\openai-docs\assets\openai-small.svg
same | skills | .png | 1429 | 1429 | skills\src\assets\samples\openai-docs\assets\openai.png
same | skills | .txt | 10776 | 10776 | skills\src\assets\samples\openai-docs\LICENSE.txt
same | skills | .md | 2028 | 2028 | skills\src\assets\samples\openai-docs\references\latest-model.md
same | skills | .mjs | 16085 | 16085 | skills\src\assets\samples\openai-docs\scripts\fetch-codex-manual.mjs
same | skills | .js | 3463 | 3463 | skills\src\assets\samples\openai-docs\scripts\resolve-latest-model-info.js
same | skills | .yaml | 339 | 339 | skills\src\assets\samples\plugin-creator\agents\openai.yaml
same | skills | .svg | 1319 | 1319 | skills\src\assets\samples\plugin-creator\assets\plugin-creator-small.svg
same | skills | .png | 1563 | 1563 | skills\src\assets\samples\plugin-creator\assets\plugin-creator.png
same | skills | .md | 5874 | 5874 | skills\src\assets\samples\plugin-creator\references\installing-and-updating.md
same | skills | .py | 11185 | 11185 | skills\src\assets\samples\plugin-creator\scripts\create_basic_plugin.py
same | skills | .py | 1497 | 1497 | skills\src\assets\samples\plugin-creator\scripts\read_marketplace_name.py
same | skills | .py | 2686 | 2686 | skills\src\assets\samples\plugin-creator\scripts\update_plugin_cachebuster.py
same | skills | .md | 11040 | 11040 | skills\src\assets\samples\plugin-creator\SKILL.md
same | skills | .yaml | 183 | 183 | skills\src\assets\samples\skill-creator\agents\openai.yaml
same | skills | .svg | 1319 | 1319 | skills\src\assets\samples\skill-creator\assets\skill-creator-small.svg
same | skills | .png | 1563 | 1563 | skills\src\assets\samples\skill-creator\assets\skill-creator.png
same | skills | .txt | 11358 | 11358 | skills\src\assets\samples\skill-creator\license.txt
same | skills | .md | 2356 | 2356 | skills\src\assets\samples\skill-creator\references\openai_yaml.md
same | skills | .py | 6619 | 6619 | skills\src\assets\samples\skill-creator\scripts\generate_openai_yaml.py
same | skills | .py | 14602 | 14602 | skills\src\assets\samples\skill-creator\scripts\init_skill.py
same | skills | .py | 3293 | 3293 | skills\src\assets\samples\skill-creator\scripts\quick_validate.py
same | skills | .yaml | 221 | 221 | skills\src\assets\samples\skill-installer\agents\openai.yaml
same | skills | .svg | 923 | 923 | skills\src\assets\samples\skill-installer\assets\skill-installer-small.svg
same | skills | .png | 1086 | 1086 | skills\src\assets\samples\skill-installer\assets\skill-installer.png
same | skills | .txt | 11358 | 11358 | skills\src\assets\samples\skill-installer\LICENSE.txt
same | skills | .py | 659 | 659 | skills\src\assets\samples\skill-installer\scripts\github_utils.py
same | skills | .py | 10096 | 10096 | skills\src\assets\samples\skill-installer\scripts\install-skill-from-github.py
same | skills | .py | 2967 | 2967 | skills\src\assets\samples\skill-installer\scripts\list-skills.py
same | skills | .rs | 6019 | 6019 | skills\src\lib.rs
same | state | .bazel | 265 | 265 | state\BUILD.bazel
same | state | .toml | 902 | 902 | state\Cargo.toml
same | state | .sql | 495 | 495 | state\goals_migrations\0001_thread_goals.sql
same | state | .sql | 730 | 730 | state\logs_migrations\0001_logs.sql
same | state | .sql | 1108 | 1108 | state\logs_migrations\0002_logs_feedback_log_body.sql
same | state | .sql | 989 | 989 | state\memory_migrations\0001_memories.sql
same | state | .sql | 863 | 863 | state\migrations\0001_threads.sql
same | state | .sql | 312 | 312 | state\migrations\0002_logs.sql
same | state | .sql | 97 | 97 | state\migrations\0003_logs_thread_id.sql
same | state | .sql | 374 | 374 | state\migrations\0004_thread_dynamic_tools.sql
same | state | .sql | 69 | 69 | state\migrations\0005_threads_cli_version.sql
same | state | .sql | 883 | 883 | state\migrations\0006_memories.sql
same | state | .sql | 193 | 193 | state\migrations\0007_threads_first_user_message.sql
same | state | .sql | 398 | 398 | state\migrations\0008_backfill_state.sql
same | state | .sql | 57 | 57 | state\migrations\0009_stage1_outputs_rollout_slug.sql
same | state | .sql | 106 | 106 | state\migrations\0010_logs_process_id.sql
same | state | .sql | 218 | 218 | state\migrations\0011_logs_partition_prune_indexes.sql
same | state | .sql | 326 | 326 | state\migrations\0012_logs_estimated_bytes.sql
same | state | .sql | 100 | 100 | state\migrations\0013_threads_agent_nickname.sql
same | state | .sql | 1150 | 1150 | state\migrations\0014_agent_jobs.sql
same | state | .sql | 63 | 63 | state\migrations\0015_agent_jobs_max_runtime_seconds.sql
same | state | .sql | 117 | 117 | state\migrations\0016_memory_usage.sql
same | state | .sql | 86 | 86 | state\migrations\0017_phase2_selection_flag.sql
same | state | .sql | 161 | 161 | state\migrations\0018_phase2_selection_snapshot.sql
same | state | .sql | 86 | 86 | state\migrations\0019_thread_dynamic_tools_defer_loading.sql
same | state | .sql | 97 | 97 | state\migrations\0020_threads_model_reasoning_effort.sql
same | state | .sql | 249 | 249 | state\migrations\0021_thread_spawn_edges.sql
same | state | .sql | 48 | 48 | state\migrations\0022_threads_agent_path.sql
same | state | .sql | 62 | 62 | state\migrations\0023_drop_logs.sql
same | state | .sql | 345 | 345 | state\migrations\0024_remote_control_enrollments.sql
same | state | .sql | 3138 | 3138 | state\migrations\0025_thread_timestamps_millis.sql
same | state | .sql | 60 | 60 | state\migrations\0026_thread_dynamic_tools_namespace.sql
same | state | .sql | 216 | 216 | state\migrations\0027_threads_cwd_sort_indexes.sql
same | state | .sql | 205 | 205 | state\migrations\0028_device_key_bindings.sql
same | state | .sql | 454 | 454 | state\migrations\0029_thread_goals.sql
same | state | .sql | 51 | 51 | state\migrations\0030_threads_thread_source.sql
same | state | .sql | 42 | 42 | state\migrations\0031_drop_device_key_bindings.sql
same | state | .sql | 480 | 480 | state\migrations\0032_threads_preview.sql
same | state | .sql | 1030 | 1030 | state\migrations\0033_thread_goal_stopped_statuses.sql
same | state | .sql | 35 | 35 | state\migrations\0034_drop_thread_goals.sql
same | state | .sql | 64 | 64 | state\migrations\0035_drop_memory_tables.sql
same | state | .sql | 82 | 82 | state\migrations\0037_remote_control_enrollments_enabled.sql
same | state | .rs | 1664 | 1664 | state\src\audit.rs
same | state | .rs | 11855 | 11855 | state\src\bin\logs_client.rs
same | state | .rs | 1674 | 1674 | state\src\log_db_filter_tests.rs
same | state | .rs | 8024 | 8024 | state\src\model\agent_job.rs
same | state | .rs | 2062 | 2062 | state\src\model\backfill_state.rs
same | state | .rs | 304 | 304 | state\src\model\graph.rs
same | state | .rs | 1157 | 1157 | state\src\model\log.rs
same | state | .rs | 2243 | 2243 | state\src\model\memories.rs
same | state | .rs | 3387 | 3387 | state\src\model\thread_goal.rs
same | state | .rs | 295 | 295 | state\src\paths.rs
same | state | .rs | 19429 | 19429 | state\src\runtime\agent_jobs.rs
same | state | .rs | 9100 | 9100 | state\src\runtime\backfill.rs
same | state | .rs | 53086 | 53086 | state\src\runtime\goals.rs
same | state | .rs | 3815 | 3815 | state\src\runtime\recovery_tests.rs
same | state | .rs | 7977 | 7977 | state\src\runtime\recovery.rs
same | state | .rs | 13974 | 13974 | state\src\runtime\remote_control.rs
same | state | .rs | 5858 | 5858 | state\src\telemetry.rs
same | stdio-to-uds | .bazel | 127 | 127 | stdio-to-uds\BUILD.bazel
same | stdio-to-uds | .toml | 609 | 609 | stdio-to-uds\Cargo.toml
same | stdio-to-uds | .md | 1025 | 1025 | stdio-to-uds\README.md
same | stdio-to-uds | .rs | 1560 | 1560 | stdio-to-uds\src\lib.rs
same | stdio-to-uds | .rs | 529 | 529 | stdio-to-uds\src\main.rs
same | stdio-to-uds | .rs | 5994 | 5994 | stdio-to-uds\tests\stdio_to_uds.rs
same | terminal-detection | .bazel | 139 | 139 | terminal-detection\BUILD.bazel
same | terminal-detection | .toml | 330 | 330 | terminal-detection\Cargo.toml
same | terminal-detection | .rs | 18372 | 18372 | terminal-detection\src\lib.rs
same | terminal-detection | .rs | 25697 | 25697 | terminal-detection\src\terminal_tests.rs
same | test-binary-support | .bazel | 170 | 170 | test-binary-support\BUILD.bazel
same | test-binary-support | .toml | 280 | 280 | test-binary-support\Cargo.toml
same | test-binary-support | .rs | 2402 | 2402 | test-binary-support\lib.rs
same | thread-manager-sample | .bazel | 145 | 145 | thread-manager-sample\BUILD.bazel
same | thread-manager-sample | .toml | 524 | 524 | thread-manager-sample\Cargo.toml
same | thread-manager-sample | .md | 512 | 512 | thread-manager-sample\README.md
same | thread-store | .bazel | 127 | 127 | thread-store\BUILD.bazel
same | thread-store | .md | 1864 | 1864 | thread-store\README.md
same | thread-store | .rs | 7372 | 7372 | thread-store\src\local\delete_thread.rs
same | tools | .bazel | 113 | 113 | tools\BUILD.bazel
same | tools | .rs | 4529 | 4529 | tools\src\code_mode_tests.rs
same | tools | .rs | 6928 | 6928 | tools\src\code_mode.rs
same | tools | .rs | 1957 | 1957 | tools\src\dynamic_tool_tests.rs
same | tools | .rs | 548 | 548 | tools\src\dynamic_tool.rs
same | tools | .rs | 257 | 257 | tools\src\function_call_error.rs
same | tools | .rs | 3804 | 3804 | tools\src\image_detail_tests.rs
same | tools | .rs | 1253 | 1253 | tools\src\image_detail.rs
same | tools | .rs | 62736 | 62736 | tools\src\json_schema_tests.rs
same | tools | .rs | 6414 | 6414 | tools\src\tool_config.rs
same | tools | .rs | 1105 | 1105 | tools\src\tool_definition_tests.rs
same | tools | .rs | 691 | 691 | tools\src\tool_definition.rs
same | tools | .rs | 2277 | 2277 | tools\src\tool_executor.rs
same | tools | .rs | 1817 | 1817 | tools\src\tool_search_tests.rs
same | tools | .rs | 4434 | 4434 | tools\src\tool_search.rs
same | tools | .json | 2291 | 2291 | tools\tests\fixtures\json_schema_policy\google_calendar.json
same | tools | .json | 1808 | 1808 | tools\tests\fixtures\json_schema_policy\google_drive.json
same | tools | .json | 2395 | 2395 | tools\tests\fixtures\json_schema_policy\microsoft_outlook_email.json
same | tools | .json | 1765 | 1765 | tools\tests\fixtures\json_schema_policy\notion.json
same | tools | .json | 33447 | 33447 | tools\tests\fixtures\json_schema_policy\oversized_notion_create_page_input_schema.json
same | tools | .json | 1873 | 1873 | tools\tests\fixtures\json_schema_policy\slack.json
same | tools | .rs | 7173 | 7173 | tools\tests\json_schema_policy_fixtures.rs
same | tui | .bazel | 817 | 817 | tui\BUILD.bazel
same | tui | .txt | 1174 | 1174 | tui\frames\blocks\frame_1.txt
same | tui | .txt | 1044 | 1044 | tui\frames\blocks\frame_10.txt
same | tui | .txt | 994 | 994 | tui\frames\blocks\frame_11.txt
same | tui | .txt | 878 | 878 | tui\frames\blocks\frame_12.txt
same | tui | .txt | 790 | 790 | tui\frames\blocks\frame_13.txt
same | tui | .txt | 838 | 838 | tui\frames\blocks\frame_14.txt
same | tui | .txt | 964 | 964 | tui\frames\blocks\frame_15.txt
same | tui | .txt | 1030 | 1030 | tui\frames\blocks\frame_16.txt
same | tui | .txt | 1104 | 1104 | tui\frames\blocks\frame_17.txt
same | tui | .txt | 1180 | 1180 | tui\frames\blocks\frame_18.txt
same | tui | .txt | 1162 | 1162 | tui\frames\blocks\frame_19.txt
same | tui | .txt | 1200 | 1200 | tui\frames\blocks\frame_2.txt
same | tui | .txt | 1138 | 1138 | tui\frames\blocks\frame_20.txt
same | tui | .txt | 1084 | 1084 | tui\frames\blocks\frame_21.txt
same | tui | .txt | 1166 | 1166 | tui\frames\blocks\frame_22.txt
same | tui | .txt | 1152 | 1152 | tui\frames\blocks\frame_23.txt
same | tui | .txt | 1144 | 1144 | tui\frames\blocks\frame_24.txt
same | tui | .txt | 1150 | 1150 | tui\frames\blocks\frame_25.txt
same | tui | .txt | 1004 | 1004 | tui\frames\blocks\frame_26.txt
same | tui | .txt | 900 | 900 | tui\frames\blocks\frame_27.txt
same | tui | .txt | 790 | 790 | tui\frames\blocks\frame_28.txt
same | tui | .txt | 852 | 852 | tui\frames\blocks\frame_29.txt
same | tui | .txt | 1184 | 1184 | tui\frames\blocks\frame_3.txt
same | tui | .txt | 994 | 994 | tui\frames\blocks\frame_30.txt
same | tui | .txt | 1098 | 1098 | tui\frames\blocks\frame_31.txt
same | tui | .txt | 1162 | 1162 | tui\frames\blocks\frame_32.txt
same | tui | .txt | 1148 | 1148 | tui\frames\blocks\frame_33.txt
same | tui | .txt | 1180 | 1180 | tui\frames\blocks\frame_34.txt
same | tui | .txt | 1160 | 1160 | tui\frames\blocks\frame_35.txt
same | tui | .txt | 1132 | 1132 | tui\frames\blocks\frame_36.txt
same | tui | .txt | 1190 | 1190 | tui\frames\blocks\frame_4.txt
same | tui | .txt | 1184 | 1184 | tui\frames\blocks\frame_5.txt
same | tui | .txt | 1172 | 1172 | tui\frames\blocks\frame_6.txt
same | tui | .txt | 1152 | 1152 | tui\frames\blocks\frame_7.txt
same | tui | .txt | 1148 | 1148 | tui\frames\blocks\frame_8.txt
same | tui | .txt | 1098 | 1098 | tui\frames\blocks\frame_9.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_1.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_10.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_11.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_12.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_13.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_14.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_15.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_16.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_17.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_18.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_19.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_2.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_20.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_21.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_22.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_23.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_24.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_25.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_26.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_27.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_28.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_29.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_3.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_30.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_31.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_32.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_33.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_34.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_35.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_36.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_4.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_5.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_6.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_7.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_8.txt
same | tui | .txt | 662 | 662 | tui\frames\codex\frame_9.txt
same | tui | .txt | 1033 | 1033 | tui\frames\default\frame_1.txt
same | tui | .txt | 1102 | 1102 | tui\frames\default\frame_10.txt
same | tui | .txt | 1134 | 1134 | tui\frames\default\frame_11.txt
same | tui | .txt | 1192 | 1192 | tui\frames\default\frame_12.txt
same | tui | .txt | 1239 | 1239 | tui\frames\default\frame_13.txt
same | tui | .txt | 1213 | 1213 | tui\frames\default\frame_14.txt
same | tui | .txt | 1153 | 1153 | tui\frames\default\frame_15.txt
same | tui | .txt | 1113 | 1113 | tui\frames\default\frame_16.txt
same | tui | .txt | 1071 | 1071 | tui\frames\default\frame_17.txt
same | tui | .txt | 1025 | 1025 | tui\frames\default\frame_18.txt
same | tui | .txt | 1040 | 1040 | tui\frames\default\frame_19.txt
